date,id,name,y_items,y_actual_cost,total_list_size
2022-05-01,Y62,"NORTH WEST COMMISSIONING REGION",197484,494755.44,7696325
2022-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",185886,459383.16,7087594
2022-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",161634,426957.6,6001148
2022-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",292340,668208.29,9029573
2022-06-01,Y56,"LONDON COMMISSIONING REGION",122892,380015.68,10682806
2022-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",178323,593767.13,9599810
2022-06-01,Y60,"MIDLANDS COMMISSIONING REGION",279839,713765.81,11591465
2022-06-01,Y62,"NORTH WEST COMMISSIONING REGION",192680,489660.37,7703482
2022-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",180189,439693.5,7095360
2022-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",155450,399790.78,6006933
2022-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",282889,646301.02,9034624
2022-07-01,Y56,"LONDON COMMISSIONING REGION",121280,365678.96,10697223
2022-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",176193,565791.94,9609875
2022-07-01,Y60,"MIDLANDS COMMISSIONING REGION",278089,670840.63,11599656
2022-07-01,Y62,"NORTH WEST COMMISSIONING REGION",191700,460016.85,7710089
2022-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",177642,421318.92,7104254
2022-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",154798,385200.72,6011587
2022-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",282554,608684.75,9035267
2022-08-01,Y56,"LONDON COMMISSIONING REGION",124299,390071.56,10710176
2022-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",180700,597636.55,9616291
2022-08-01,Y60,"MIDLANDS COMMISSIONING REGION",287223,694394.85,11605875
2022-08-01,Y62,"NORTH WEST COMMISSIONING REGION",196986,489779.27,7714918
2022-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",183564,457976.68,7111137
2022-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",159562,403731.59,6014193
2022-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",291373,653234.2,9036981
2022-09-01,Y56,"LONDON COMMISSIONING REGION",125990,386862.7,10721755
2022-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",179901,583623.87,9626061
2022-09-01,Y60,"MIDLANDS COMMISSIONING REGION",285821,711232.74,11617971
2022-09-01,Y62,"NORTH WEST COMMISSIONING REGION",197420,501950.62,7720914
2022-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",182979,442503.92,7119310
2022-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",158896,405221.54,6018753
2022-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",289004,645494.05,9041415
2022-10-01,Y56,"LONDON COMMISSIONING REGION",125144,381582.94,10737497
2022-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",179394,593080.03,9640832
2022-10-01,Y60,"MIDLANDS COMMISSIONING REGION",282522,701048.28,11641961
2022-10-01,Y62,"NORTH WEST COMMISSIONING REGION",192665,489260.05,7732308
2022-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",180553,444561.84,7124780
2022-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",158300,407648.29,6026204
2022-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",287734,651164.83,9060308
2022-11-01,Y56,"LONDON COMMISSIONING REGION",127742,386722.61,10770140
2022-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",182886,598636.37,9658790
2022-11-01,Y60,"MIDLANDS COMMISSIONING REGION",291698,722980.57,11666159
2022-11-01,Y62,"NORTH WEST COMMISSIONING REGION",198870,502076.89,7747822
2022-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",186257,450681.83,7137624
2022-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",162551,420382.56,6034823
2022-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",294817,667398.41,9082670
2022-12-01,Y56,"LONDON COMMISSIONING REGION",126409,391896.83,10797028
2022-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",184194,614713.36,9671305
2022-12-01,Y60,"MIDLANDS COMMISSIONING REGION",291897,738527.55,11686306
2022-12-01,Y62,"NORTH WEST COMMISSIONING REGION",200175,524860.62,7758871
2022-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",185290,474222.29,7148133
2022-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",160426,426088.99,6041563
2022-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",294816,681391.05,9093747
2023-01-01,Y56,"LONDON COMMISSIONING REGION",128210,406910.08,10809783
2023-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",183742,626413.69,9675361
2023-01-01,Y60,"MIDLANDS COMMISSIONING REGION",291888,739177.58,11695769
2023-01-01,Y62,"NORTH WEST COMMISSIONING REGION",199028,511458.6,7762914
2023-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",186283,462361.32,7153749
2023-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",161496,428292.19,6045664
2023-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",295446,680323.54,9097409
2023-02-01,Y56,"LONDON COMMISSIONING REGION",118742,359832.37,10827701
2023-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",168620,570608.13,9684212
2023-02-01,Y60,"MIDLANDS COMMISSIONING REGION",269186,687797.64,11708347
2023-02-01,Y62,"NORTH WEST COMMISSIONING REGION",183708,467574.04,7770596
2023-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",171544,437142.61,7163093
2023-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",148910,392147.27,6050765
2023-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",271920,614522,9104690
2023-03-01,Y56,"LONDON COMMISSIONING REGION",134586,411429.88,10840193
2023-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",192563,622933.28,9689907
2023-03-01,Y60,"MIDLANDS COMMISSIONING REGION",306793,760857.76,11722730
2023-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",195099,483655.09,7171251
2023-03-01,Y62,"NORTH WEST COMMISSIONING REGION",211822,529020.79,7777533
2023-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",170313,437203.38,6053871
2023-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",310435,707242.97,9113047
2023-04-01,Y56,"LONDON COMMISSIONING REGION",122049,364934.16,10850155
2023-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",174401,587271.74,9694558
2023-04-01,Y60,"MIDLANDS COMMISSIONING REGION",273668,691931.35,11736336
2023-04-01,Y62,"NORTH WEST COMMISSIONING REGION",188663,476988.2,7782911
2023-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",175051,441065.58,7177986
2023-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",152917,414678.15,6057141
2023-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",278375,626304.31,9118172
2023-05-01,Y56,"LONDON COMMISSIONING REGION",130353,392855.8,10855197
2023-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",184571,601858.86,9700457
2023-05-01,Y60,"MIDLANDS COMMISSIONING REGION",294512,739721.12,11745819
2023-05-01,Y62,"NORTH WEST COMMISSIONING REGION",200084,507368.84,7788532
2023-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",187144,458809.91,7181942
2023-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",160197,407369.97,6059186
2023-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",295792,672682.89,9122170
2023-06-01,Y56,"LONDON COMMISSIONING REGION",131486,388575.17,10869769
2023-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",185936,628068.03,9708118
2023-06-01,Y60,"MIDLANDS COMMISSIONING REGION",298184,742865.34,11759783
2023-06-01,Y62,"NORTH WEST COMMISSIONING REGION",203212,509338.88,7797392
2023-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",188006,470406.6,7190761
2023-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",162564,428015.48,6062644
2023-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",302287,668204.75,9127911
2023-07-01,Y56,"LONDON COMMISSIONING REGION",130018,380772.34,10885612
2023-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",181330,572154.48,9717283
2023-07-01,Y60,"MIDLANDS COMMISSIONING REGION",289213,690123.02,11772480
2023-07-01,Y62,"NORTH WEST COMMISSIONING REGION",198044,477092.29,7805156
2023-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",183062,437672.86,7200534
2023-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",157910,396093.34,6067324
2023-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",292148,640060.44,9132159
2023-08-01,Y56,"LONDON COMMISSIONING REGION",131498,380588.71,10903685
2023-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",185716,590456.62,9725435
2023-08-01,Y60,"MIDLANDS COMMISSIONING REGION",298463,715115.93,11786106
2023-08-01,Y62,"NORTH WEST COMMISSIONING REGION",203597,479260.47,7811759
2023-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",187970,446569.7,7211002
2023-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",162567,408305.06,6070759
2023-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",302069,642677.36,9137206
