date,id,name,y_items,y_actual_cost,total_list_size
2022-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",250573,942937.13,9588746
2022-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",204051,638825.66,7087594
2022-05-01,Y60,"MIDLANDS COMMISSIONING REGION",335016,1014524.83,11581053
2022-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",198033,562798.76,6001148
2022-05-01,Y62,"NORTH WEST COMMISSIONING REGION",314904,867743.37,7696325
2022-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",387140,871016.27,9029573
2022-06-01,Y56,"LONDON COMMISSIONING REGION",174483,474275.75,10682806
2022-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",244947,923457.7,9599810
2022-06-01,Y60,"MIDLANDS COMMISSIONING REGION",325266,993148.62,11591465
2022-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",200975,627650.77,7095360
2022-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",193022,549952.34,6006933
2022-06-01,Y62,"NORTH WEST COMMISSIONING REGION",310075,855976.51,7703482
2022-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",375519,841298.25,9034624
2022-07-01,Y56,"LONDON COMMISSIONING REGION",173974,614272.31,10697223
2022-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",242625,1149583.26,9609875
2022-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",198202,771636.41,7104254
2022-07-01,Y60,"MIDLANDS COMMISSIONING REGION",324516,1329317.23,11599656
2022-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",192357,754815.07,6011587
2022-07-01,Y62,"NORTH WEST COMMISSIONING REGION",308005,1103146.01,7710089
2022-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",375009,1204546.27,9035267
2022-08-01,Y56,"LONDON COMMISSIONING REGION",179333,635635.18,10710176
2022-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",250993,1202149.59,9616291
2022-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",205333,810867.99,7111137
2022-08-01,Y60,"MIDLANDS COMMISSIONING REGION",336772,1413854.83,11605875
2022-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",198936,797001.11,6014193
2022-08-01,Y62,"NORTH WEST COMMISSIONING REGION",318607,1156811.02,7714918
2022-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",389289,1285233.56,9036981
2022-09-01,Y56,"LONDON COMMISSIONING REGION",178875,643821.69,10721755
2022-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",248276,1183750.13,9626061
2022-09-01,Y60,"MIDLANDS COMMISSIONING REGION",335054,1404169.76,11617971
2022-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",205317,805313.06,7119310
2022-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",196380,797781.08,6018753
2022-09-01,Y62,"NORTH WEST COMMISSIONING REGION",317379,1147184.21,7720914
2022-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",385603,1276549.84,9041415
2022-10-01,Y56,"LONDON COMMISSIONING REGION",180485,629970.52,10737497
2022-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",249904,1166719.51,9640832
2022-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",201969,769780.65,7124780
2022-10-01,Y60,"MIDLANDS COMMISSIONING REGION",330588,1328336.22,11641961
2022-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",197215,776480.86,6026204
2022-10-01,Y62,"NORTH WEST COMMISSIONING REGION",312762,1092655.4,7732308
2022-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",384889,1217026.9,9060308
2022-11-01,Y56,"LONDON COMMISSIONING REGION",183330,609358.73,10770140
2022-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",255721,1128027.15,9658790
2022-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",208535,762427.64,7137624
2022-11-01,Y60,"MIDLANDS COMMISSIONING REGION",344177,1308712.6,11666159
2022-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",203367,752973.23,6034823
2022-11-01,Y62,"NORTH WEST COMMISSIONING REGION",321982,1058314.95,7747822
2022-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",395369,1173575.01,9082670
2022-12-01,Y56,"LONDON COMMISSIONING REGION",182555,642944.4,10797028
2022-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",254805,1217105.4,9671305
2022-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",207881,804012.6,7148133
2022-12-01,Y60,"MIDLANDS COMMISSIONING REGION",342953,1387505.94,11686306
2022-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",200253,789056.12,6041563
2022-12-01,Y62,"NORTH WEST COMMISSIONING REGION",323883,1170815.06,7758871
2022-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",394950,1312030.64,9093747
2023-01-01,Y56,"LONDON COMMISSIONING REGION",185413,614559.31,10809783
2023-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",257573,1139877.79,9675361
2023-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",210152,763703.58,7153749
2023-01-01,Y60,"MIDLANDS COMMISSIONING REGION",344938,1304082.53,11695769
2023-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",202689,747593.37,6045664
2023-01-01,Y62,"NORTH WEST COMMISSIONING REGION",324835,1069444.17,7762914
2023-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",398509,1195876.85,9097409
2023-02-01,Y56,"LONDON COMMISSIONING REGION",172573,578547.05,10827701
2023-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",236441,1068917.84,9684212
2023-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",193068,717742.64,7163093
2023-02-01,Y60,"MIDLANDS COMMISSIONING REGION",317867,1213240.96,11708347
2023-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",187951,704843.43,6050765
2023-02-01,Y62,"NORTH WEST COMMISSIONING REGION",300388,1007620.54,7770596
2023-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",366808,1129031.66,9104690
2023-03-01,Y56,"LONDON COMMISSIONING REGION",194745,638967.16,10840193
2023-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",270678,1185263.64,9689907
2023-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",222186,809989.53,7171251
2023-03-01,Y60,"MIDLANDS COMMISSIONING REGION",363843,1344937.82,11722730
2023-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",215023,766835.14,6053871
2023-03-01,Y62,"NORTH WEST COMMISSIONING REGION",345511,1119248.32,7777533
2023-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",420553,1213416.47,9113047
2023-04-01,Y56,"LONDON COMMISSIONING REGION",176881,582456.73,10850155
2023-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",245110,1073206.72,9694558
2023-04-01,Y60,"MIDLANDS COMMISSIONING REGION",324867,1209405,11736336
2023-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",199689,731144.94,7177986
2023-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",192720,698018.81,6057141
2023-04-01,Y62,"NORTH WEST COMMISSIONING REGION",307395,1005329.47,7782911
2023-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",377302,1099961.43,9118172
2023-05-01,Y56,"LONDON COMMISSIONING REGION",188832,626041.7,10855197
2023-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",261088,1173366.96,9700457
2023-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",213741,804431.21,7181942
2023-05-01,Y60,"MIDLANDS COMMISSIONING REGION",351320,1338269.56,11745819
2023-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",204566,754417.65,6059186
2023-05-01,Y62,"NORTH WEST COMMISSIONING REGION",328303,1089829.81,7788532
2023-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",403839,1167595.69,9122170
2023-06-01,Y56,"LONDON COMMISSIONING REGION",191264,634359.39,10869769
2023-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",264874,1158009.2,9708118
2023-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",218014,809383.45,7190761
2023-06-01,Y60,"MIDLANDS COMMISSIONING REGION",357837,1337653.39,11759783
2023-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",208306,746903.04,6062644
2023-06-01,Y62,"NORTH WEST COMMISSIONING REGION",334038,1094909.19,7797392
2023-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",413672,1183314.01,9127911
2023-07-01,Y56,"LONDON COMMISSIONING REGION",190239,561531.87,10885612
2023-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",258824,1021026.31,9717283
2023-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",212083,701788.54,7200534
2023-07-01,Y60,"MIDLANDS COMMISSIONING REGION",347036,1157038.04,11772480
2023-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",202693,648208.11,6067324
2023-07-01,Y62,"NORTH WEST COMMISSIONING REGION",326860,957224.24,7805156
2023-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",401889,1024086.23,9132159
2023-08-01,Y56,"LONDON COMMISSIONING REGION",192202,563708.52,10903685
2023-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",265539,1032058.21,9725435
2023-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",218560,722504.7,7211002
2023-08-01,Y60,"MIDLANDS COMMISSIONING REGION",360177,1187621.68,11786106
2023-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",210025,658548.13,6070759
2023-08-01,Y62,"NORTH WEST COMMISSIONING REGION",338495,980844.37,7811759
2023-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",416343,1044124.36,9137206
